Date,Open,High,Low,Close,Volume,Market Cap,Average (High + Low / 2)
Jun 29 2017,1.01,1.04,1.00,1.02,101103000,146484000,1.02
Jun 28 2017,1.01,1.04,0.995934,1.01,128750000,146267000,1.02
Jun 27 2017,1.01,1.06,0.988021,1.01,171805000,146156000,1.02
Jun 26 2017,1.01,1.06,0.970667,1.01,195886000,146480000,1.02
Jun 25 2017,1.02,1.04,0.998245,1.01,102005000,147510000,1.02
Jun 24 2017,1.01,1.04,1.00,1.02,79286600,145582000,1.02
Jun 23 2017,0.972496,1.01,0.969362,1.01,41182300,140714000,0.99
Jun 22 2017,0.981174,0.995994,0.967955,0.972902,63105300,141970000,0.98
Jun 21 2017,0.975087,0.997024,0.951189,0.981361,108254000,141089000,0.97
Jun 20 2017,0.986156,0.990411,0.956381,0.975272,88767300,125729000,0.97
Jun 19 2017,1.00,1.01,0.982742,0.986406,75733700,127821000,1.00
Jun 18 2017,0.988674,1.04,0.976657,1.00,114519000,126050000,1.01
Jun 17 2017,1.02,1.03,0.978804,0.988584,104554000,130158000,1.00
Jun 16 2017,1.01,1.05,1.01,1.02,109032000,129124000,1.03
Jun 15 2017,1.03,1.06,0.995499,1.02,243107000,131306000,1.03
Jun 14 2017,1.01,1.06,1.01,1.03,139975000,128630000,1.04
Jun 13 2017,1.03,1.04,1.00,1.01,105293000,131201000,1.02
Jun 12 2017,1.01,1.09,1.00,1.02,211119000,128293000,1.04
Jun 11 2017,1.02,1.03,0.996783,1.01,84910500,130666000,1.01
Jun 10 2017,0.999158,1.03,0.998310,1.02,80163300,127386000,1.01
Jun 09 2017,1.00,1.01,0.998157,1.00,58031200,127906000,1.00
Jun 08 2017,1.02,1.03,1.00,1.00,65560000,106791000,1.02
Jun 07 2017,1.00,1.03,0.996593,1.01,97386100,105220000,1.01
Jun 06 2017,1.02,1.04,0.995467,1.00,152408000,106682000,1.02
Jun 05 2017,1.01,1.03,1.01,1.02,49132500,106012000,1.02
Jun 04 2017,1.02,1.03,1.01,1.01,49194800,107470000,1.02
Jun 03 2017,1.03,1.04,1.02,1.02,43629000,107827000,1.03
Jun 02 2017,1.03,1.05,1.02,1.02,49197100,108350000,1.04
Jun 01 2017,1.04,1.05,1.02,1.03,100614000,108739000,1.04
May 31 2017,1.01,1.06,1.01,1.04,84739900,106342000,1.04
May 30 2017,1.02,1.04,1.00,1.01,108331000,107170000,1.02
May 29 2017,1.04,1.05,1.01,1.02,80508900,109529000,1.03
May 28 2017,1.02,1.11,1.02,1.04,110026000,107331000,1.06
May 27 2017,1.05,1.21,1.00,1.02,186683000,99512500,1.10
May 26 2017,1.02,1.10,1.01,1.04,125946000,69907900,1.06
May 25 2017,1.02,1.10,1.00,1.04,144036000,69488600,1.05
May 24 2017,1.01,1.05,0.998946,1.02,87804800,64798700,1.02
May 23 2017,1.01,1.03,1.00,1.01,59043000,63297800,1.02
May 22 2017,1.00,1.04,0.983247,1.01,79739900,62677500,1.01
May 21 2017,0.992749,1.00,0.986412,1.00,46162600,61940800,0.99
May 20 2017,0.998833,1.01,0.982135,0.993431,42299800,62321400,1.00
May 19 2017,0.967244,1.00,0.962212,1.00,53721400,60352400,0.98
May 18 2017,0.961148,0.980207,0.950662,0.967143,44705600,59972000,0.97
May 17 2017,0.952963,0.987525,0.919398,0.970429,60057700,59461300,0.95
May 16 2017,0.970698,0.986720,0.956610,0.958591,53097800,60565400,0.97
May 15 2017,0.980577,0.992408,0.967298,0.967298,37380700,61184200,0.98
May 14 2017,0.972775,0.993730,0.970647,0.981106,23922200,60697400,0.98
May 13 2017,0.981353,0.988520,0.963115,0.973648,28873700,61232700,0.98
May 12 2017,0.975099,0.998678,0.960650,0.976070,42850000,60842400,0.98
May 11 2017,0.979820,0.995306,0.965893,0.983721,46800700,61137000,0.98
May 10 2017,0.970483,0.990120,0.970483,0.982000,45884200,60558100,0.98
May 09 2017,0.967255,0.970504,0.967255,0.970487,62186400,60360500,0.97
May 08 2017,0.968962,0.968962,0.967203,0.967260,85211500,60466400,0.97
May 07 2017,0.968638,0.969836,0.968638,0.968990,72995500,60446200,0.97
May 06 2017,0.955667,0.968619,0.955667,0.968619,44047300,59636700,0.96
May 05 2017,0.945975,0.955601,0.945975,0.955601,69583300,59031900,0.95
May 04 2017,0.933356,0.945931,0.933356,0.945931,56022400,57343000,0.94
May 03 2017,0.932612,0.933930,0.932392,0.933351,33500300,58811700,0.93
May 02 2017,0.935857,0.935857,0.932468,0.932607,22268100,58977000,0.93
May 01 2017,0.936855,0.937218,0.935871,0.935871,44582500,59034000,0.94
Apr 30 2017,0.937189,0.937196,0.935584,0.936854,23739900,59055700,0.94
Apr 29 2017,0.934557,0.937409,0.934557,0.937193,26533600,58065900,0.94
Apr 28 2017,0.924343,0.934542,0.924335,0.934542,26494600,57450300,0.93
Apr 27 2017,0.921049,0.924415,0.921046,0.924351,24062800,57277700,0.92
Apr 26 2017,0.913539,0.921050,0.913539,0.921050,18772400,59154900,0.92
Apr 25 2017,0.917876,0.917876,0.913595,0.913595,12707000,50230200,0.92
Apr 24 2017,0.921308,0.921308,0.917890,0.917890,15265400,50423200,0.92
Apr 23 2017,0.940741,0.940741,0.921333,0.921333,17298600,51488800,0.93
Apr 22 2017,0.984000,0.984000,0.940929,0.940929,14711900,53866300,0.96
Apr 21 2017,0.998269,0.998269,0.984169,0.984169,15935100,54688500,0.99
Apr 20 2017,0.999525,0.999691,0.997830,0.998275,20548000,54798700,1.00
Apr 19 2017,0.999617,0.999622,0.999175,0.999523,18244800,60720500,1.00
Apr 18 2017,0.999294,0.999793,0.999294,0.999616,26367700,50707900,1.00
Apr 17 2017,0.999435,0.999498,0.997826,0.999288,17280800,50715100,1.00
Apr 16 2017,0.999939,0.999946,0.999458,0.999458,7208670,50740700,1.00
Apr 15 2017,0.999031,0.999949,0.999000,0.999939,14030700,50694600,1.00
Apr 14 2017,0.999618,0.999755,0.998664,0.998986,14768200,50724400,1.00
Apr 13 2017,0.999558,0.999731,0.999306,0.999612,24018200,50721300,1.00
Apr 12 2017,0.999842,0.999934,0.999562,0.999562,20964000,54942200,1.00
Apr 11 2017,0.999934,0.999937,0.999530,0.999843,12213800,54947200,1.00
Apr 10 2017,0.999960,0.999985,0.999591,0.999931,12279500,54948700,1.00
Apr 09 2017,0.999714,0.999967,0.997950,0.999960,18951900,54935200,1.00
Apr 08 2017,0.999874,0.999958,0.998663,0.999716,14282200,54943900,1.00
Apr 07 2017,0.999937,0.999965,0.999781,0.999873,21336300,54947400,1.00
Apr 06 2017,1.00,1.00,0.999939,0.999939,33731600,54957500,1.00
Apr 05 2017,1.00,1.00,0.999953,1.00,26734200,54952500,1.00
Apr 04 2017,0.999771,1.00,0.999694,1.00,26434800,54938300,1.00
Apr 03 2017,1.00,1.00,0.999122,0.999752,42028500,55003100,1.00
Apr 02 2017,0.999582,1.00,0.999245,1.00,45911500,54927900,1.00
Apr 01 2017,1.00,1.00,0.997387,0.999586,15118800,54952000,1.00
Mar 31 2017,0.999985,1.00,0.999918,1.00,34115800,54950000,1.00
Mar 30 2017,0.999948,1.00,0.999864,0.999986,25009900,54948000,1.00
Mar 29 2017,1.00,1.00,0.999831,0.999947,16816300,44951300,1.00
Mar 28 2017,1.00,1.00,1.00,1.00,15602800,44951300,1.00
Mar 27 2017,1.00,1.00,1.00,1.00,19270700,44951300,1.00
Mar 26 2017,0.999915,1.00,0.999915,1.00,16614300,44947000,1.00
Mar 25 2017,0.999898,1.00,0.999869,0.999916,28141600,44946300,1.00
Mar 24 2017,1.00,1.00,0.999893,0.999896,33351200,44954000,1.00
Mar 23 2017,1.00,1.00,1.00,1.00,12763900,44952700,1.00
Mar 22 2017,1.00,1.00,1.00,1.00,22713300,44952200,1.00
Mar 21 2017,1.00,1.00,0.999986,1.00,21556400,44959900,1.00
Mar 20 2017,1.00,1.00,1.00,1.00,16075100,44953100,1.00
Mar 19 2017,1.00,1.00,0.999970,1.00,33106500,44952200,1.00
Mar 18 2017,1.00,1.00,0.999937,1.00,49039900,44952200,1.00
Mar 17 2017,1.00,1.00,1.00,1.00,46381300,34951400,1.00
Mar 16 2017,1.00,1.00,1.00,1.00,39496700,34950700,1.00
Mar 15 2017,1.00,1.00,1.00,1.00,20476500,34951100,1.00
Mar 14 2017,1.00,1.00,1.00,1.00,13773800,34951800,1.00
Mar 13 2017,1.00,1.00,0.999995,1.00,25101200,34953200,1.00
Mar 12 2017,1.00,1.00,1.00,1.00,13039200,34951800,1.00
Mar 11 2017,0.999991,1.00,0.999991,1.00,15269400,34950100,1.00
Mar 10 2017,0.999905,1.00,0.999875,0.999990,26308800,34947100,1.00
Mar 09 2017,1.00,1.00,0.999876,0.999906,9560830,34950700,1.00
Mar 08 2017,1.00,1.00,1.00,1.00,11995300,34951100,1.00
Mar 07 2017,1.00,1.00,1.00,1.00,10782500,24951900,1.00
Mar 06 2017,1.00,1.00,1.00,1.00,4261790,24951200,1.00
Mar 05 2017,1.00,1.00,1.00,1.00,6111390,24951200,1.00
Mar 04 2017,1.00,1.00,0.999998,1.00,6427490,24951000,1.00
Mar 03 2017,1.00,1.00,1.00,1.00,12268600,24951000,1.00
Mar 02 2017,0.999999,1.00,0.999999,1.00,14420000,24951000,1.00
Mar 01 2017,0.999972,1.00,0.999939,0.999998,11999700,24950300,1.00
Feb 28 2017,1.00,1.00,0.999886,0.999970,5557310,24952700,1.00
Feb 27 2017,1.00,1.00,0.999984,1.00,3063750,24951200,1.00
Feb 26 2017,1.00,1.00,0.999843,1.00,2280940,24952000,1.00
Feb 25 2017,0.999998,1.00,0.999998,1.00,3747980,24950900,1.00
Feb 24 2017,0.999997,0.999998,0.999997,0.999998,10607500,24950900,1.00
Feb 23 2017,0.999971,0.999997,0.999906,0.999997,3150010,24950300,1.00
Feb 22 2017,0.999771,0.999998,0.999145,0.999967,1763290,24945300,1.00
Feb 21 2017,0.999997,1.00,0.999641,0.999760,4595170,24950900,1.00
Feb 20 2017,0.999897,1.00,0.999896,0.999997,2550470,24948400,1.00
Feb 19 2017,1.00,1.00,0.999898,0.999898,1071870,24951200,1.00
Feb 18 2017,1.00,1.00,1.00,1.00,1404980,24951500,1.00
Feb 17 2017,1.00,1.00,1.00,1.00,2135320,24952200,1.00
Feb 16 2017,1.00,1.00,1.00,1.00,1565660,24995700,1.00
Feb 15 2017,1.00,1.00,1.00,1.00,1654380,24951000,1.00
Feb 14 2017,1.00,1.00,1.00,1.00,2438910,24951000,1.00
Feb 13 2017,0.999999,1.00,0.999999,1.00,1347810,24951000,1.00
Feb 12 2017,0.999999,0.999999,0.999999,0.999999,1105600,24951000,1.00
Feb 11 2017,0.999999,0.999999,0.999999,0.999999,1685670,24951000,1.00
Feb 10 2017,0.999999,0.999999,0.999999,0.999999,3640970,24951000,1.00
Feb 09 2017,0.999999,0.999999,0.999999,0.999999,8872190,24951000,1.00
Feb 08 2017,0.999999,0.999999,0.999999,0.999999,3003910,24951000,1.00
Feb 07 2017,0.999998,0.999999,0.999998,0.999999,2216310,24951500,1.00
Feb 06 2017,0.999999,0.999999,0.999998,0.999998,1129720,24951600,1.00
Feb 05 2017,0.999999,0.999999,0.999999,0.999999,2141090,24951600,1.00
Feb 04 2017,0.999998,0.999999,0.999998,0.999999,2837660,24951500,1.00
Feb 03 2017,0.999994,0.999998,0.999994,0.999998,2994180,24951400,1.00
Feb 02 2017,0.999999,0.999999,0.849809,0.999994,3494060,24951600,0.92
Feb 01 2017,0.999997,0.999999,0.999997,0.999999,3435630,24951500,1.00
Jan 31 2017,1.00,1.00,0.999979,0.999997,2762940,14956400,1.00
Jan 30 2017,1.00,1.00,0.999994,1.00,681519,14951700,1.00
Jan 29 2017,1.00,1.00,1.00,1.00,745036,14951700,1.00
Jan 28 2017,1.00,1.00,1.00,1.00,1560910,14951700,1.00
Jan 27 2017,1.00,1.00,1.00,1.00,1360880,14951700,1.00
Jan 26 2017,1.00,1.00,1.00,1.00,1814250,14951700,1.00
Jan 25 2017,1.00,1.00,1.00,1.00,1565260,14951700,1.00
Jan 24 2017,1.00,1.00,1.00,1.00,3160230,14951700,1.00
Jan 23 2017,1.00,1.00,1.00,1.00,2533860,14951700,1.00
Jan 22 2017,1.00,1.00,1.00,1.00,2629330,14951700,1.00
Jan 21 2017,1.00,1.00,1.00,1.00,2455610,14951700,1.00
Jan 20 2017,1.00,1.00,1.00,1.00,2085240,14951700,1.00
Jan 19 2017,1.00,1.00,1.00,1.00,2241690,14951700,1.00
Jan 18 2017,1.00,1.00,1.00,1.00,3458060,14951700,1.00
Jan 17 2017,1.00,1.00,1.00,1.00,4345620,14951700,1.00
Jan 16 2017,1.00,1.00,1.00,1.00,1223000,14951900,1.00
Jan 15 2017,1.00,1.00,1.00,1.00,1334200,14952000,1.00
Jan 14 2017,1.00,1.00,1.00,1.00,1533240,14951700,1.00
Jan 13 2017,1.00,1.00,1.00,1.00,2739310,14951700,1.00
Jan 12 2017,1.00,1.00,1.00,1.00,5552980,14951700,1.00
Jan 11 2017,1.00,1.00,1.00,1.00,9628470,14951700,1.00
Jan 10 2017,1.00,1.00,1.00,1.00,1379840,14951700,1.00
Jan 09 2017,1.00,1.00,1.00,1.00,2717290,14951700,1.00
Jan 08 2017,1.00,1.00,1.00,1.00,3800480,14951700,1.00
Jan 07 2017,1.00,1.00,1.00,1.00,5932450,14951700,1.00
Jan 06 2017,1.00,1.00,1.00,1.00,7969720,14951700,1.00
Jan 05 2017,1.00,1.00,1.00,1.00,13406600,9951690,1.00
Jan 04 2017,1.00,1.00,1.00,1.00,7463910,9951690,1.00
Jan 03 2017,1.00,1.00,1.00,1.00,3267910,9951690,1.00
Jan 02 2017,1.00,1.00,1.00,1.00,3107780,9951690,1.00
Jan 01 2017,1.00,1.00,1.00,1.00,1946000,9951690,1.00
Dec 31 2016,1.00,1.00,1.00,1.00,775440,9951790,1.00
Dec 30 2016,1.00,1.00,1.00,1.00,2515800,6951730,1.00
Dec 29 2016,1.00,1.00,1.00,1.00,2794880,6951870,1.00
Dec 28 2016,1.00,1.00,1.00,1.00,2943940,6951660,1.00
Dec 27 2016,1.00,1.00,1.00,1.00,2108650,6951660,1.00
Dec 26 2016,1.00,1.00,1.00,1.00,1279530,6951660,1.00
Dec 25 2016,1.00,1.00,1.00,1.00,1911330,6951660,1.00
Dec 24 2016,1.00,1.00,1.00,1.00,1808220,6952770,1.00
Dec 23 2016,1.00,1.00,1.00,1.00,2873180,6951590,1.00
Dec 22 2016,1.00,1.00,1.00,1.00,1247890,6951590,1.00
Dec 21 2016,1.00,1.00,1.00,1.00,821307,6951590,1.00
Dec 20 2016,1.00,1.00,1.00,1.00,412630,6951590,1.00
Dec 19 2016,1.00,1.00,1.00,1.00,403551,6951660,1.00
Dec 18 2016,1.00,1.00,1.00,1.00,430745,6951800,1.00
Dec 17 2016,1.00,1.00,1.00,1.00,372542,6951800,1.00
Dec 16 2016,1.00,1.00,1.00,1.00,207220,6951590,1.00
Dec 15 2016,1.00,1.00,1.00,1.00,388753,6951590,1.00
Dec 14 2016,1.00,1.00,1.00,1.00,585908,6951590,1.00
Dec 13 2016,1.00,1.00,1.00,1.00,923361,6951590,1.00
Dec 12 2016,1.00,1.00,1.00,1.00,735546,6951590,1.00
Dec 11 2016,1.00,1.00,1.00,1.00,419496,6951590,1.00
Dec 10 2016,1.00,1.00,0.999954,1.00,289281,6951590,1.00
Dec 09 2016,1.00,1.00,1.00,1.00,257304,6951590,1.00
Dec 08 2016,1.00,1.00,1.00,1.00,424174,6951590,1.00
Dec 07 2016,1.00,1.00,1.00,1.00,677377,6951590,1.00
Dec 06 2016,1.00,1.00,0.999994,1.00,2074660,6951730,1.00
Dec 05 2016,1.00,1.00,1.00,1.00,1166450,6952770,1.00
Dec 04 2016,1.00,1.00,0.999974,1.00,338054,6951730,1.00
Dec 03 2016,1.00,1.00,1.00,1.00,566210,6951590,1.00
Dec 02 2016,1.00,1.00,1.00,1.00,1548020,6951590,1.00
Dec 01 2016,1.00,1.00,1.00,1.00,916660,6951590,1.00
Nov 30 2016,1.00,1.00,1.00,1.00,517118,6951590,1.00
Nov 29 2016,1.00,1.00,1.00,1.00,602186,6951590,1.00
Nov 28 2016,1.00,1.00,1.00,1.00,293938,6951590,1.00
Nov 27 2016,1.00,1.00,1.00,1.00,369032,6951590,1.00
Nov 26 2016,1.00,1.00,1.00,1.00,398097,6951590,1.00
Nov 25 2016,1.00,1.00,1.00,1.00,447527,6951590,1.00
Nov 24 2016,1.00,1.00,1.00,1.00,1157470,6951590,1.00
Nov 23 2016,1.00,1.00,1.00,1.00,533171,6951590,1.00
Nov 22 2016,1.00,1.00,1.00,1.00,996653,6951590,1.00
Nov 21 2016,1.00,1.00,1.00,1.00,2210850,6951590,1.00
Nov 20 2016,1.00,1.00,1.00,1.00,1149160,6951590,1.00
Nov 19 2016,1.00,1.00,1.00,1.00,444691,6951590,1.00
Nov 18 2016,1.00,1.00,1.00,1.00,566442,6951590,1.00
Nov 17 2016,1.00,1.00,1.00,1.00,987757,6951590,1.00
Nov 16 2016,1.00,1.00,1.00,1.00,1524490,6951590,1.00
Nov 15 2016,1.00,1.00,1.00,1.00,2252560,6951590,1.00
Nov 14 2016,1.00,1.00,1.00,1.00,389749,6951590,1.00
Nov 13 2016,1.00,1.00,1.00,1.00,898023,6951590,1.00
Nov 12 2016,1.00,1.00,1.00,1.00,670202,6951590,1.00
Nov 11 2016,0.999997,1.00,0.999997,1.00,661204,6951570,1.00
Nov 10 2016,1.00,1.00,0.999997,0.999997,481368,6951590,1.00
Nov 09 2016,1.00,1.00,1.00,1.00,1916180,6951590,1.00
Nov 08 2016,1.00,1.00,1.00,1.00,768255,6951590,1.00
Nov 07 2016,1.00,1.00,1.00,1.00,589834,6951590,1.00
Nov 06 2016,1.00,1.00,1.00,1.00,931269,6951590,1.00
Nov 05 2016,1.00,1.00,1.00,1.00,417538,6951590,1.00
Nov 04 2016,1.00,1.00,1.00,1.00,1256100,6951590,1.00
Nov 03 2016,1.00,1.00,1.00,1.00,2399930,6951590,1.00
Nov 02 2016,1.00,1.00,1.00,1.00,1449000,6951590,1.00
Nov 01 2016,1.00,1.00,1.00,1.00,2244990,6951590,1.00
Oct 31 2016,1.00,1.00,1.00,1.00,1022220,6951590,1.00
Oct 30 2016,1.00,1.00,1.00,1.00,1550060,6951590,1.00
Oct 29 2016,1.00,1.00,1.00,1.00,2077010,6951590,1.00
Oct 28 2016,1.00,1.00,1.00,1.00,874147,6951590,1.00
Oct 27 2016,1.00,1.00,1.00,1.00,747629,6951590,1.00
Oct 26 2016,1.00,1.00,1.00,1.00,762026,6951590,1.00
Oct 25 2016,1.00,1.00,1.00,1.00,552686,6951590,1.00
Oct 24 2016,1.00,1.00,1.00,1.00,274414,6951590,1.00
Oct 23 2016,1.00,1.00,1.00,1.00,633006,6951590,1.00
Oct 22 2016,1.00,1.00,1.00,1.00,794533,6951590,1.00
Oct 21 2016,1.00,1.00,1.00,1.00,185916,6951590,1.00
Oct 20 2016,1.00,1.00,1.00,1.00,205344,6951590,1.00
Oct 19 2016,1.00,1.00,1.00,1.00,410009,6951590,1.00
Oct 18 2016,1.00,1.00,1.00,1.00,321977,6951590,1.00
Oct 17 2016,1.00,1.00,1.00,1.00,1045550,6951590,1.00
Oct 16 2016,1.00,1.00,1.00,1.00,292196,6951590,1.00
Oct 15 2016,0.999999,1.00,0.999999,1.00,278547,6951580,1.00
Oct 14 2016,1.00,1.00,0.999999,0.999999,233907,6951590,1.00
Oct 13 2016,1.00,1.00,1.00,1.00,359664,6951590,1.00
Oct 12 2016,1.00,1.00,1.00,1.00,485002,6951590,1.00
Oct 11 2016,1.00,1.00,1.00,1.00,1153880,6951590,1.00
Oct 10 2016,1.00,1.00,1.00,1.00,346058,6951590,1.00
Oct 09 2016,1.00,1.00,1.00,1.00,254639,6951590,1.00
Oct 08 2016,1.00,1.00,1.00,1.00,369612,6951590,1.00
Oct 07 2016,1.00,1.00,1.00,1.00,501840,6951590,1.00
Oct 06 2016,1.00,1.00,1.00,1.00,406883,6951590,1.00
Oct 05 2016,1.00,1.00,1.00,1.00,753062,6951590,1.00
Oct 04 2016,0.999998,1.00,0.999998,1.00,462509,6951580,1.00
Oct 03 2016,0.999998,0.999998,0.999997,0.999998,335206,6951580,1.00
Oct 02 2016,1.00,1.00,0.999998,0.999998,263174,6951590,1.00
Oct 01 2016,1.00,1.00,1.00,1.00,365091,6951590,1.00
Sep 30 2016,1.00,1.00,1.00,1.00,402548,6951590,1.00
Sep 29 2016,1.00,1.00,1.00,1.00,289768,6951590,1.00
Sep 28 2016,1.00,1.00,1.00,1.00,243485,6951590,1.00
Sep 27 2016,1.00,1.00,1.00,1.00,370561,6951590,1.00
Sep 26 2016,1.00,1.00,1.00,1.00,479180,6951590,1.00
Sep 25 2016,0.999999,1.00,0.999999,1.00,204381,6951580,1.00
Sep 24 2016,0.999999,0.999999,0.999999,0.999999,273642,6951580,1.00
Sep 23 2016,0.999999,0.999999,0.999999,0.999999,907263,6951580,1.00
Sep 22 2016,0.999989,0.999999,0.999989,0.999999,748610,6951510,1.00
Sep 21 2016,0.999999,0.999999,0.999987,0.999988,1023360,6951580,1.00
Sep 20 2016,0.999999,0.999999,0.999999,0.999999,1590290,6951580,1.00
Sep 19 2016,0.999923,0.999999,0.999923,0.999999,518342,6951060,1.00
Sep 18 2016,0.999999,1.00,0.999888,0.999923,579543,6951580,1.00
Sep 17 2016,0.999999,0.999999,0.999999,0.999999,243461,6951580,1.00
Sep 16 2016,0.999993,0.999999,0.999993,0.999999,719125,6951540,1.00
Sep 15 2016,1.00,1.00,0.999993,0.999993,774746,6951590,1.00
Sep 14 2016,1.00,1.00,1.00,1.00,845294,6951660,1.00
Sep 13 2016,1.00,1.00,1.00,1.00,1503640,6956460,1.00
Sep 12 2016,1.00,1.00,1.00,1.00,982954,6951590,1.00
Sep 11 2016,1.00,1.00,1.00,1.00,968191,6951590,1.00
Sep 10 2016,1.00,1.00,1.00,1.00,301128,6951590,1.00
Sep 09 2016,1.00,1.00,1.00,1.00,592391,6951590,1.00
Sep 08 2016,1.00,1.00,1.00,1.00,960491,6951590,1.00
Sep 07 2016,1.00,1.00,1.00,1.00,1727020,6951590,1.00
Sep 06 2016,1.00,1.00,1.00,1.00,1149260,6951590,1.00
Sep 05 2016,1.00,1.00,1.00,1.00,1536980,6951590,1.00
Sep 04 2016,1.00,1.00,1.00,1.00,1248710,6951590,1.00
Sep 03 2016,1.00,1.00,1.00,1.00,2641030,6951590,1.00
Sep 02 2016,1.00,1.00,1.00,1.00,1472930,6951590,1.00
Sep 01 2016,1.00,1.00,1.00,1.00,838378,6951590,1.00
Aug 31 2016,1.00,1.00,1.00,1.00,908476,6951590,1.00
Aug 30 2016,1.00,1.00,1.00,1.00,1062640,6951590,1.00
Aug 29 2016,1.00,1.00,1.00,1.00,1591130,6951590,1.00
Aug 28 2016,1.00,1.00,1.00,1.00,1215110,6951590,1.00
Aug 27 2016,1.00,1.00,1.00,1.00,555019,6951590,1.00
Aug 26 2016,1.00,1.00,1.00,1.00,731230,6951590,1.00
Aug 25 2016,1.00,1.00,1.00,1.00,965926,6951590,1.00
Aug 24 2016,1.00,1.00,1.00,1.00,546685,6951590,1.00
Aug 23 2016,1.00,1.00,1.00,1.00,1240630,6951590,1.00
Aug 22 2016,1.00,1.00,1.00,1.00,1041420,6951590,1.00
Aug 21 2016,1.00,1.00,1.00,1.00,281378,6951590,1.00
Aug 20 2016,1.00,1.00,1.00,1.00,603297,6951590,1.00
Aug 19 2016,1.00,1.00,1.00,1.00,1258110,6951590,1.00
Aug 18 2016,1.00,1.00,1.00,1.00,849307,6951590,1.00
Aug 17 2016,1.00,1.00,1.00,1.00,2394770,6951590,1.00
Aug 16 2016,0.999999,1.00,0.999999,1.00,2197340,6951580,1.00
Aug 15 2016,0.999999,0.999999,0.999999,0.999999,1680290,6951580,1.00
Aug 14 2016,0.999999,0.999999,0.999999,0.999999,1274390,6951580,1.00
Aug 13 2016,0.962058,0.999999,0.962058,0.999999,593801,6687830,0.98
Aug 12 2016,0.962372,0.962372,0.962058,0.962058,912390,6690020,0.96
Aug 11 2016,0.973424,0.973424,0.962375,0.962375,1162530,6766850,0.97
Aug 10 2016,0.999557,1.00,0.973560,0.973560,1457520,6948510,0.99
Aug 09 2016,0.999557,0.999557,0.999557,0.999557,1735260,6948510,1.00
Aug 08 2016,0.999557,0.999557,0.999557,0.999557,613117,6948510,1.00
Aug 07 2016,0.999557,0.999557,0.999557,0.999557,1205650,6948510,1.00
Aug 06 2016,0.999831,0.999831,0.999557,0.999557,879406,6950420,1.00
Aug 05 2016,0.999996,0.999996,0.999833,0.999833,623230,6951560,1.00
Aug 04 2016,0.999996,0.999996,0.999996,0.999996,2005600,6951560,1.00
Aug 03 2016,0.999995,0.999996,0.999995,0.999996,4139570,6951560,1.00
Aug 02 2016,0.999999,1.00,0.999995,0.999995,7399410,6951580,1.00
Aug 01 2016,0.999962,0.999999,0.999959,0.999999,1944300,6951330,1.00
Jul 31 2016,1.00,1.00,0.999963,0.999963,893038,6951660,1.00
Jul 30 2016,1.00,1.00,1.00,1.00,158622,6952150,1.00
Jul 29 2016,1.00,1.00,1.00,1.00,351932,6951590,1.00
Jul 28 2016,1.00,1.00,1.00,1.00,1369300,6951590,1.00
Jul 27 2016,1.00,1.00,1.00,1.00,928283,6951590,1.00
Jul 26 2016,0.999999,1.00,0.999999,1.00,1867980,6951580,1.00
Jul 25 2016,1.00,1.00,0.999994,0.999999,1425810,6951590,1.00
Jul 24 2016,1.00,1.00,1.00,1.00,1208880,6951590,1.00
Jul 23 2016,1.00,1.00,1.00,1.00,618298,6951590,1.00
Jul 22 2016,1.00,1.00,1.00,1.00,1537170,6951590,1.00
Jul 21 2016,1.00,1.00,1.00,1.00,313139,6951590,1.00
Jul 20 2016,1.00,1.00,1.00,1.00,1571990,6951660,1.00
Jul 19 2016,1.00,1.00,1.00,1.00,798546,6951590,1.00
Jul 18 2016,1.00,1.00,1.00,1.00,1131710,6951590,1.00
Jul 17 2016,1.00,1.00,1.00,1.00,333668,6951590,1.00
Jul 16 2016,1.00,1.00,1.00,1.00,289175,6951590,1.00
Jul 15 2016,1.00,1.00,1.00,1.00,581262,6951590,1.00
Jul 14 2016,1.00,1.00,1.00,1.00,640118,6951590,1.00
Jul 13 2016,1.00,1.00,1.00,1.00,368649,6951590,1.00
Jul 12 2016,1.00,1.00,1.00,1.00,888710,5952540,1.00
Jul 11 2016,0.999999,1.00,0.999999,1.00,651964,5951580,1.00
Jul 10 2016,0.999999,0.999999,0.999999,0.999999,284642,5951580,1.00
Jul 09 2016,0.999999,0.999999,0.999999,0.999999,878486,5951580,1.00
Jul 08 2016,0.999991,0.999999,0.999989,0.999999,1277010,5951540,1.00
Jul 07 2016,1.00,1.00,0.999989,0.999991,1875330,5951590,1.00
Jul 06 2016,1.00,1.00,1.00,1.00,567909,5951590,1.00
Jul 05 2016,1.00,1.00,1.00,1.00,1405480,5951590,1.00
Jul 04 2016,1.00,1.00,1.00,1.00,1703670,5951590,1.00
Jul 03 2016,1.00,1.00,1.00,1.00,1161670,5951590,1.00
Jul 02 2016,1.00,1.00,1.00,1.00,561867,5951590,1.00
Jul 01 2016,1.00,1.00,1.00,1.00,985150,5951590,1.00
Jun 30 2016,1.00,1.00,1.00,1.00,1322550,5951590,1.00
Jun 29 2016,1.00,1.00,1.00,1.00,808151,5951590,1.00
Jun 28 2016,0.999953,1.00,0.999953,1.00,2242170,5951310,1.00
Jun 27 2016,1.00,1.00,0.999932,0.999951,576205,5951650,1.00
Jun 26 2016,1.00,1.00,1.00,1.00,798039,5951650,1.00
